"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0564243650983409 0.0639435812661279 0.0601745310191008 0.0601840185936366 0.06 70000 0.9996 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00946972318857095 0.0125071632145584 0.0109733498508837 0.0109788160059132 0.01 70000 0.9996 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.669882003851698 0.724178209349322 0.69580795072068 0.695856155946928 0.7 70000 0.9996 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.676799692729522 0.722134143854131 0.698633978060557 0.698771440887235 0.7 70000 0.9996 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.660470794481088 0.71649441475872 0.687640385342426 0.687777764631 0.7 70000 0.9996 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.690145801843437 0.737032820105838 0.712752427692389 0.712504265980206 0.7 70000 0.9996 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998770628446306 0.999903795087683 0.999370153067555 0.999346490247651 0.9996 70000 0.9996 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998611562806482 0.999808062215604 0.999223448915925 0.999194359069758 0.9996 70000 0.9996 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998926320533144 0.999923236644977 0.999463817956558 0.999436638684549 0.9996 70000 0.9996 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999035189546342 0.999929070208893 0.999548014763258 0.99951159860721 0.9996 70000 0.9996 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.49736011990234 0.624020165725383 0.558553770340884 0.559488614532374 0.6 70000 0.9996 "1500+/5000-"
