"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.054475116600258 0.0638760916652373 0.0593223671959597 0.0593178893465922 0.06 50000 0.9994 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.0083492893143328 0.0120903552886912 0.0101068541479072 0.0101446718524584 0.01 50000 0.9994 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.668910695306549 0.757888567305634 0.712676776593684 0.712921678875357 0.7 50000 0.9994 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.669174710771764 0.737246729896729 0.703244941070057 0.703533313597831 0.7 50000 0.9994 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.629249929762894 0.725414836436694 0.676343024977696 0.676723029325486 0.7 50000 0.9994 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.653931588020361 0.732103956578118 0.690907516716891 0.690846377496922 0.7 50000 0.9994 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998354621004224 0.999998346426751 0.999263978305554 0.99920540693131 0.9994 50000 0.9994 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997358440520515 0.999600665270001 0.998557819746138 0.998515942512686 0.9994 50000 0.9994 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998800758660457 0.999999309292836 0.999534977058007 0.999471222374595 0.9994 50000 0.9994 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999149423146136 0.99999999585456 0.999763300694582 0.99969407012537 0.9994 50000 0.9994 "300+/1000-"
"v.efficacy" "v.efficacy" 0.515383121692919 0.689697814461165 0.600383962293945 0.60221492659191 0.6 50000 0.9994 "300+/1000-"
