"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0455041124618119 0.0666838056231497 0.0555709348344279 0.0555686492605718 0.06
"Low prevalence pop" "Low prevalence pop" 0.00553311510506773 0.0137783736758009 0.00931056729022363 0.0094923593267771 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.804680379778405 1.09401954128626 0.950121419940987 0.952649493411115 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.733897155467476 0.923267821263944 0.83441832662769 0.834197227206284 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.736997057374709 0.966140843624129 0.85125680474788 0.849888900582629 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.764459950690138 0.959049435195416 0.859816995744091 0.857460969461314 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997551718357067 1.00104961943314 0.999598191387612 0.999496513836601 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.994786758723764 1.00042157798505 0.998010334285784 0.997895002186816 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.995385846550445 0.999932954435182 0.997900568719001 0.997761679891186 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.995623923736219 1.00112418862891 0.9985512890645 0.998478455733552 0.999
"v.efficacy" "v.efficacy" 0.342300214110003 0.688432751477153 0.508915771398472 0.515770112878659 0.6
