"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.05596054066694 0.0636930257455762 0.0598698051235143 0.0599229423221609 0.06 70000 0.9998 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00834459583667153 0.0112408798646986 0.00976701277733956 0.00976659672908063 0.01 70000 0.9998 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.699410616832915 0.751223455716931 0.72478887142613 0.72458699220907 0.7 70000 0.9998 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.683622005314719 0.730011206741907 0.705468701345766 0.705456722499106 0.7 70000 0.9998 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.679534104592012 0.730840037300643 0.706000901153207 0.705790138308608 0.7 70000 0.9998 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.68866843752345 0.735528539152419 0.712416235430688 0.712501198900151 0.7 70000 0.9998 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999544274140517 0.999999873192128 0.999866301604186 0.999831584875141 0.9998 70000 0.9998 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999091681152653 0.99999993058968 0.999674269390439 0.999622226139723 0.9998 70000 0.9998 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998948321633113 0.999859239494451 0.999443188489486 0.999422190634254 0.9998 70000 0.9998 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999219618861174 0.999999912021733 0.999746055950883 0.99969462758567 0.9998 70000 0.9998 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.517732606496753 0.639561019589506 0.579838465623691 0.580332796282955 0.6 70000 0.9998 "1500+/5000-"
