"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0540734520383454 0.0617473388392185 0.0578582949254564 0.0579116688875917 0.06 1e+05 0.9997 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00811236412327132 0.0110198745381325 0.00951308188456334 0.0095322298564724 0.01 1e+05 0.9997 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.66944318191191 0.739969002147544 0.703192148391473 0.703585735669263 0.7 1e+05 0.9997 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.639214132058897 0.698365200764072 0.667412218954091 0.667583982746945 0.7 1e+05 0.9997 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.676353271002096 0.745324301155271 0.714329547052363 0.713976476178647 0.7 1e+05 0.9997 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.687465630147773 0.752425917722583 0.720621342353625 0.720497896782208 0.7 1e+05 0.9997 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999148107382242 0.999999987184008 0.99961910348554 0.999592879761787 0.9997 1e+05 0.9997 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997667092345373 0.999428526598839 0.99858901894429 0.998577697893754 0.9997 1e+05 0.9997 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999081882549 0.999998111039662 0.999594238831837 0.999566516385909 0.9997 1e+05 0.9997 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998803185879909 0.999999397727133 0.99950582470572 0.99945046183078 0.9997 1e+05 0.9997 "300+/1000-"
"v.efficacy" "v.efficacy" 0.530338416887619 0.658861858968375 0.597815957318037 0.598256110094223 0.6 1e+05 0.9997 "300+/1000-"
