"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0570407059198852 0.0672124286378878 0.0621412616490566 0.0621724255050008 0.06 50000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00871220000399439 0.0127587805672292 0.010547297399117 0.0105806425149253 0.01 50000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.633374769655128 0.748094885096751 0.688341318641736 0.689173030577585 0.7 50000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.666578764187984 0.749509128641326 0.707509551171221 0.707738728934095 0.7 50000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.653886050664746 0.773448660788952 0.713109493575369 0.713524185095663 0.7 50000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.668735224005555 0.751801526341904 0.710369604200417 0.710754150514802 0.7 50000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998181123580899 0.99999295434171 0.999130238898425 0.999085212726611 0.999 50000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998397630345893 0.999999658622127 0.999403496581172 0.999316006845971 0.999 50000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998161392854039 0.999999638811122 0.9991310889495 0.999081589470745 0.999 50000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998198572902499 0.999999917283193 0.999210782267833 0.999155588866237 0.999 50000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.511075680666828 0.698231915514757 0.599127453762451 0.601650840691725 0.6 50000 0.999 "30+/100-"
