"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.056823953523622 0.0682415232823868 0.0622241663384078 0.0622961245444216 0.06
"Low prevalence pop" "Low prevalence pop" 0.00799644215646159 0.012506294511814 0.010201653050051 0.0102491907389433 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.670111505277375 0.730122148909231 0.70164647987564 0.701505198574358 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.678010744112647 0.732816324134021 0.705153579454282 0.7049120029083 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.672506587893838 0.729655494501013 0.700670623226296 0.700638815182198 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.643786774180952 0.697497483889035 0.671057935977584 0.671089980688563 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998176676219223 0.999722479625511 0.999012639850847 0.998974528131718 0.9994
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999100501782043 0.999999861506434 0.99974401768993 0.999669895006706 0.9994
"SpStd vaccine pop" "SpStd vaccine pop" 0.998142928597417 0.99972630249876 0.99898142581394 0.998947417507018 0.9994
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998112610985502 0.999692262966463 0.998950879542988 0.998907878481723 0.9994
"v.efficacy" "v.efficacy" 0.461492511529314 0.637766012475362 0.547357926592688 0.548778257086766 0.6
