"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0541508956672946 0.0643100850070748 0.0593777907614844 0.0594029230797895 0.06
"Low prevalence pop" "Low prevalence pop" 0.00746673276944974 0.011464787917062 0.00938733127558854 0.00944195143895794 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.660628889180342 0.776826609595575 0.715488056320532 0.715577914656433 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.662548127210876 0.756194354884694 0.711382855774098 0.711818004111815 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.648972733960929 0.75599385874761 0.700518150899451 0.701232169711824 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.672344970128107 0.762181786411674 0.716643880722539 0.716529916381919 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.998580962997612 0.999999169050982 0.999349565873666 0.999307621593691 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99682598187215 0.999379626140726 0.998134514336223 0.998111904823908 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.99792668024415 0.999773002131023 0.998858676481444 0.998833272341222 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.99714442761567 0.999593531848367 0.998375749794197 0.998363031287914 0.999
"v.efficacy" "v.efficacy" 0.510643233359226 0.677815154979082 0.591672673975889 0.592858816095237 0.6
