"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0534989236177887 0.0608785028569724 0.0572261676667338 0.0572112084686014 0.06
"Low prevalence pop" "Low prevalence pop" 0.00725998825829993 0.0105441069441903 0.00875071349534108 0.00877488563205478 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.555565170680344 0.678357188682617 0.621490895792342 0.621647028428831 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.688618491032612 0.755290504500649 0.722192181005403 0.721939611755262 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.60199294516629 0.726145244214905 0.663095344123453 0.6629747803908 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.70674286269412 0.77749171126212 0.741401366268883 0.741357765006568 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999414591479884 1.00030069937731 0.999858928256038 0.999848222758604 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997941091805949 0.999686258632698 0.998836282186042 0.998831976481184 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999553446661583 1.0004336352343 1.00001483154568 1.00000652440967 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998753381471769 1.00035324212875 0.999573317583268 0.999560743285957 0.9999
"v.efficacy" "v.efficacy" 0.282979885855153 0.380196972275329 0.330120130935187 0.331160929587835 0.3
