"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0434498248096277 0.0606418434185286 0.0518313626823799 0.0518847538922109 0.06
"Low prevalence pop" "Low prevalence pop" 0.00562772785416563 0.0116371697992504 0.00840809628944102 0.00852604760280832 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.629554345763026 0.876730885277133 0.753155519099919 0.755065433258874 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.650463547635763 0.826224116374169 0.736857887545943 0.737517059890939 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.545248692198947 0.748257393230203 0.644173634498683 0.645437193100229 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.665881378362664 0.829565576986615 0.745406920849164 0.746018489806628 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.998085392266028 0.999999961826918 0.999425757320173 0.999280114603406 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997213673341772 0.999997743479548 0.999037350190504 0.998859711875027 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.996957372325342 0.999999553258953 0.998732069800347 0.998610211253515 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.996453237266707 0.99999981983253 0.998504642061179 0.998361854268354 0.999
"v.efficacy" "v.efficacy" 0.471826462184868 0.84100936981708 0.639569994264689 0.64469696211913 0.6
