"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0526228291437226 0.0613780202336322 0.0569575696302999 0.056933246175256 0.06
"Low prevalence pop" "Low prevalence pop" 0.00851297711215013 0.012027916243375 0.0102399414192816 0.0102527948544109 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.822351056611559 0.902139272896341 0.861518093488962 0.861687212247292 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.826960191669708 0.902970411325486 0.867762879833794 0.867827652070322 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.812313815827688 0.886208046415875 0.8509868596701 0.850624565113792 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.809614603767681 0.878821464326424 0.845476096253821 0.845113005994529 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999619150548127 1.00101499146594 1.00031387792669 1.00030000347487 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999630220603486 1.00122897462464 1.0004220403325 1.00040978649924 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998881202234771 1.0005495453468 0.999820079771629 0.999788191318307 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998306183370452 1.00025766632033 0.999326862180449 0.999304150013207 0.9999
"v.efficacy" "v.efficacy" 0.732090723974314 0.930794432359872 0.82727946155636 0.828807016058924 0.75
