"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0554161979660999 0.062670834897235 0.058995183688577 0.0590334972733536 0.06 1e+05 0.9994 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00792485664803156 0.0109247631756179 0.00937321510102354 0.00939806017503397 0.01 1e+05 0.9994 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.677350495172102 0.747675145764372 0.713327915981465 0.713071807561082 0.7 1e+05 0.9994 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.684873654473334 0.743044713091537 0.714659098671243 0.714550839096455 0.7 1e+05 0.9994 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.668749028321686 0.744199579305042 0.705716220916227 0.705850130190506 0.7 1e+05 0.9994 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.709302909842903 0.770642917721818 0.739144584819556 0.73942254568386 0.7 1e+05 0.9994 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998761070450616 0.999970765980135 0.999351671076552 0.999333439242884 0.9994 1e+05 0.9994 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997925210211501 0.999569503223563 0.998787108014181 0.998782175591435 0.9994 1e+05 0.9994 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999101607151072 0.99999940609512 0.99960643277482 0.999578107149678 0.9994 1e+05 0.9994 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998640046108013 0.999999361907633 0.999360482986232 0.999327250118704 0.9994 1e+05 0.9994 "300+/1000-"
"v.efficacy" "v.efficacy" 0.542120639787267 0.666285100989441 0.604778577451775 0.605226928885252 0.6 1e+05 0.9994 "300+/1000-"
