"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.058369104210334 0.0647393643968487 0.0614132700802775 0.0614342143173421 0.06
"Low prevalence pop" "Low prevalence pop" 0.00905942776178718 0.0114092214613892 0.0102044099333117 0.0102212678716487 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.669172140786973 0.742204920212986 0.705131928483439 0.705128990833471 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.682084623602852 0.731334496734942 0.705015280273153 0.704994612305637 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.670362907855298 0.742343743065746 0.705275348345913 0.705290636631278 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.692126078889707 0.739845254668323 0.716854536038529 0.716478439076743 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999240836514726 0.999966522401879 0.99964942825654 0.999625055835624 0.9997
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999536817745444 0.999999946579218 0.999870698868661 0.999830627837224 0.9997
"SpStd vaccine pop" "SpStd vaccine pop" 0.999145959634294 0.999999183315645 0.999635700753379 0.999603557604604 0.9997
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999412328243679 0.999999983037994 0.99982022224117 0.999775563409546 0.9997
"v.efficacy" "v.efficacy" 0.486684280496021 0.588486221276694 0.538052323285612 0.538469241189994 0.6
