"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.047774076202521 0.0652289688953948 0.056166697115485 0.0564151505752393 0.06
"Low prevalence pop" "Low prevalence pop" 0.00710018417629073 0.015047358436558 0.0107708886013995 0.0110033545976196 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.461471108354277 0.607394369037726 0.533839459878482 0.53367086524009 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.403441109638701 0.53482688810593 0.469173094426144 0.469555683548262 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.415128504394428 0.550199254353148 0.478693371284868 0.478055669758279 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.442486488089839 0.585348597402858 0.511659852805335 0.512079854943834 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998301378330929 1.00151328632242 0.999754928460567 0.999797178625836 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996092222599506 0.999629729524723 0.997898935084618 0.997910440133481 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.997768497204154 1.00062847625063 0.999222024484872 0.999241243700982 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997382992685513 1.00102268317818 0.999125658317826 0.999151116018318 0.9987
"v.efficacy" "v.efficacy" 0.725392766265221 0.9981384840033 0.860891008352921 0.858192945237158 0.75
