"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0557202502198902 0.0653137699528355 0.0604326911485631 0.060456188336303 0.06 60000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00741419562570762 0.0109704378992184 0.00913853495117811 0.00918786448068789 0.01 60000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.637683343594711 0.750016481718023 0.695222555770559 0.695446943299297 0.7 60000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.642364941788435 0.713955770030394 0.677883951065092 0.677270142466091 0.7 60000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.652817370778782 0.777113821695547 0.712593117019455 0.713193830185768 0.7 60000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.673756697157593 0.76299805301642 0.719692441701324 0.720022994100431 0.7 60000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99689194102677 0.998973848803567 0.998034541794809 0.998014948259749 0.999 60000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997410922570854 0.999657352357092 0.998552578110644 0.998532290400305 0.999 60000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998160378419922 0.999943298179232 0.999015437467904 0.998991266082537 0.999 60000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998974405034378 0.999999938737777 0.999659936343272 0.999593271316569 0.999 60000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.501539442523811 0.676734535309324 0.586692151088469 0.588165101402085 0.6 60000 0.999 "30+/100-"
