"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0492148713361881 0.0617136719361065 0.0556041986574781 0.0555890045628376 0.06 30000 0.9992 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00894560334787037 0.0140695200740469 0.011326645111656 0.0114080204633277 0.01 30000 0.9992 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.67691215368871 0.772903562487377 0.725732454458289 0.725487941907084 0.7 30000 0.9992 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.660341977297173 0.745084675880571 0.702824609060085 0.702938400633186 0.7 30000 0.9992 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.671224315187918 0.773176078823448 0.723704587115565 0.723367371686426 0.7 30000 0.9992 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.644463372622877 0.749625526221415 0.695287309260878 0.695689011284908 0.7 30000 0.9992 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997978104627994 0.999812421080635 0.998958282937247 0.998919006723856 0.9992 30000 0.9992 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996466907779355 0.999886744261047 0.998157878700182 0.998116165895283 0.9992 30000 0.9992 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998756083808932 0.999999750772712 0.999585262360149 0.999503686301842 0.9992 30000 0.9992 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998807735684521 0.999999942985927 0.999651716971476 0.999556270623397 0.9992 30000 0.9992 "300+/1000-"
"v.efficacy" "v.efficacy" 0.496350608532412 0.711736136264329 0.59719198361783 0.599600757662086 0.6 30000 0.9992 "300+/1000-"
