"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0570959178952857 0.0655488277521221 0.0614734267785946 0.0614002018671641 0.06
"Low prevalence pop" "Low prevalence pop" 0.00872220473984087 0.012117787316233 0.0104326634248885 0.0104399930499858 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.646487423638885 0.747096222435458 0.697050194169744 0.697358189727756 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.652670998463032 0.7201144747362 0.685420898822245 0.685684568687211 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.673709166655368 0.782592346862303 0.72592325260273 0.725729562997895 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.651064469803827 0.727513302271457 0.688869063534512 0.689631323468223 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.99741424549372 0.999081978308098 0.998288613217961 0.998278576501715 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997637916178995 0.999717495928875 0.998727488299187 0.998701971272943 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.998373562406062 0.999828763162207 0.99911915453912 0.999106282221469 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.998475076967958 0.99997575592529 0.999307236392037 0.999263496645445 0.999
"v.efficacy" "v.efficacy" 0.463155055213961 0.60292615582773 0.529611182875951 0.530561400875553 0.6
