"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0518531310025473 0.0629191465154757 0.0575365994541426 0.0576093307816505 0.06
"Low prevalence pop" "Low prevalence pop" 0.00793818613567155 0.012410127340118 0.00992686532058689 0.00997771185894463 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.657826288862425 0.794684779372761 0.724530936678896 0.72519776774469 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.669951586068261 0.764733281520117 0.71802106904465 0.717567913650568 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.60877451845656 0.731245196292227 0.666389272437484 0.667412606898152 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.708452699649651 0.808003537035113 0.757469922070054 0.757543680944229 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998534556849955 0.999999772782192 0.999416899550522 0.999351346038447 0.9995
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996917244676307 0.999625245260135 0.998337179415015 0.998309356378911 0.9995
"SpStd vaccine pop" "SpStd vaccine pop" 0.997951063292464 0.999882328588267 0.998955544416462 0.998929964797641 0.9995
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99729651830113 0.999822424798836 0.998567231277826 0.998534982345407 0.9995
"v.efficacy" "v.efficacy" 0.441657636121823 0.61844286233482 0.527815261744262 0.529419328178763 0.6
