"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.055731168397206 0.0678224873467279 0.0612879987776231 0.0614309698572998 0.06
"Low prevalence pop" "Low prevalence pop" 0.00876952494837223 0.0140645321722565 0.0112357953775706 0.0113044632756991 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.576793801144188 0.690286874271566 0.637615848913021 0.637800750943335 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.657054626981979 0.759126348797808 0.708678973915535 0.708217005713742 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.615184596923103 0.744237949466672 0.68293050118724 0.682675007481022 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.675480640379201 0.774941153201087 0.726461990364758 0.726001358489571 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.996494277771111 0.999461893486996 0.998062736082457 0.998038769668531 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997694345134284 1.00045411870294 0.999139920233548 0.999119046402561 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.998669076455302 1.00112405332889 1.00000899730041 0.999992741634569 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996968860118749 1.00007140333584 0.998552512157972 0.99855044756804 0.9987
"v.efficacy" "v.efficacy" 0.674803556593151 0.931327478413353 0.800113596799754 0.800570008312788 0.75
