"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.057812578770561 0.0663208353186998 0.0619179512641169 0.0620126809255499 0.06
"Low prevalence pop" "Low prevalence pop" 0.00858879654245673 0.0124921704194311 0.0103707221172727 0.0104132459161817 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.592233309480746 0.727382402199103 0.658929010478043 0.658970884089014 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.667258471389594 0.737450739238329 0.702677675638493 0.702241944084327 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.624572600234211 0.769513119936193 0.697415056928929 0.698070602260132 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.651366253659601 0.723090697297429 0.686758209417177 0.686610190401384 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998237182343149 0.999541688470365 0.998883968119663 0.998875837498783 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998246959568408 1.00021717873647 0.99920506238533 0.999196958603899 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998520848372216 0.999816457073433 0.999212686387845 0.99919684733027 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997942815176928 0.999886421814659 0.998915428550926 0.998904247200891 0.999
"v.efficacy" "v.efficacy" 0.255707821762738 0.35134641570893 0.303347897980508 0.303869409965537 0.3
