"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0537702425269773 0.0635272445768209 0.0585824232850921 0.0586111923307779 0.06
"Low prevalence pop" "Low prevalence pop" 0.0076696237243612 0.0114588768921043 0.0094893848312016 0.00951197577522571 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.631211165925526 0.75707546195063 0.692730435383828 0.69305539145271 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.669635773798609 0.755457328286694 0.711477500814525 0.711615750464213 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.62080833004816 0.740126823441843 0.682890522076904 0.682701371028629 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.652337196655939 0.738844850100102 0.695215700364333 0.695299612977571 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.99832671506857 0.999979865309919 0.99912864038793 0.999106936318466 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99817997937634 0.999996829439537 0.999170836876354 0.999114706157187 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.997764435553987 0.999684228760505 0.998761006201358 0.998739167240318 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.998071052545423 0.999987266881112 0.999013728921132 0.9989855003397 0.999
"v.efficacy" "v.efficacy" 0.478927902539961 0.65465560226547 0.564739851482731 0.565746385744627 0.6
