"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0565601438103726 0.0670178214526121 0.0616203884927277 0.0616541863321923 0.06 40000 0.999 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00658472100619622 0.0103064461533103 0.00830012083999495 0.0083339574262314 0.01 40000 0.999 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.681409641200749 0.738911883122279 0.708542448093298 0.708356634618887 0.7 40000 0.999 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.682030126222356 0.734134971478803 0.707274731082296 0.707111052293446 0.7 40000 0.999 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.664628590137821 0.723172119117545 0.694515573710854 0.694396845432112 0.7 40000 0.999 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.670845385409561 0.725116957347268 0.697645277090194 0.697613514851719 0.7 40000 0.999 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997932890563195 0.999436579344795 0.998748420970134 0.998725069166041 0.999 40000 0.999 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997637271120228 0.999420021970127 0.998540820518983 0.998513747353051 0.999 40000 0.999 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997964541296207 0.999441629922878 0.998709801870225 0.998686336217015 0.999 40000 0.999 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997888928697828 0.999429234413955 0.998731880153296 0.998699092302261 0.999 40000 0.999 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.491012955406113 0.661048309436552 0.575624726106983 0.577331420055163 0.6 40000 0.999 "1500+/5000-"
