"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0535401198423157 0.0624256993821559 0.0580034883499591 0.0579814587251524 0.06 70000 0.9994 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00748276508727159 0.0110498398296978 0.00919754435096912 0.00922119053675933 0.01 70000 0.9994 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.677097811568646 0.783214773874576 0.7326514604653 0.732614455821142 0.7 70000 0.9994 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.669679107198918 0.74856327402239 0.709271893266496 0.7093777492499 0.7 70000 0.9994 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.674967951424815 0.77372190590661 0.723557218066145 0.723751818887401 0.7 70000 0.9994 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.70197938096373 0.78503049073018 0.741903315485925 0.741881249489232 0.7 70000 0.9994 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998701361102554 0.999999456518124 0.999426586950095 0.999386221178817 0.9994 70000 0.9994 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997358452157131 0.999471896539424 0.998427201890952 0.998417393028229 0.9994 70000 0.9994 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998252691133338 0.999844142179635 0.999102452584508 0.999082166172172 0.9994 70000 0.9994 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998131035331649 0.999990464148101 0.999066140084961 0.999036197383316 0.9994 70000 0.9994 "30+/100-"
"v.efficacy" "v.efficacy" 0.52461281447934 0.679856444325747 0.596617441586521 0.598036337969089 0.6 70000 0.9994 "30+/100-"
