"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0572296325385452 0.088405882544636 0.0724325688212405 0.0728349958280448 0.06
"Low prevalence pop" "Low prevalence pop" 0.00652569877791627 0.0225610656507588 0.0131922852740254 0.0138111987414999 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.507421403450708 0.780443457192855 0.650000468255479 0.650002887366238 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.526900237180126 0.729748677337275 0.62859100948304 0.62865955422613 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.532309767956388 0.948866647857089 0.744602849512876 0.752188307191323 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.563057169558149 0.811658515345563 0.679408077957156 0.680633125805707 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.992807803138273 1.00008835915503 0.996746344731651 0.996647490782126 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.993540973413866 1.00197125283015 0.99797782818265 0.9979369022979 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998409438410741 1.00286576435634 1.0005514807248 1.00050812228992 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998879522255643 1.00535449412836 1.00182507526492 1.00193367936169 0.999
"v.efficacy" "v.efficacy" 0.288550655821274 0.670131985467233 0.477587014867668 0.486329742965174 0.6
