"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.057306501017393 0.0627137543787216 0.0599714068663699 0.0600034960057126 0.06
"Low prevalence pop" "Low prevalence pop" 0.0086080699207721 0.0107897808128305 0.00969104291213898 0.00970262179543714 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.497059891900707 0.542648631409021 0.519313791170186 0.51940200246883 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.487948795514393 0.527978029748424 0.508391934351844 0.508287007590789 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.494575120791308 0.539634254248138 0.516924326681289 0.5169334011715 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.479771167692626 0.518963088532945 0.499339373756855 0.499341457226923 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99850635734026 0.999323344273438 0.998920335208117 0.998924789716642 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998860195474492 0.999810296029195 0.999338409703793 0.999334999208042 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998429553090016 0.999259480635538 0.998862337153075 0.998866134870569 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998499188612265 0.999475197352406 0.999022145821729 0.99902174173215 0.999
"v.efficacy" "v.efficacy" 0.665098986300183 0.761459318652719 0.713342588166706 0.713205574987226 0.75
