"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0577633122043141 0.0614763765486873 0.0595812077204207 0.0596039232882837 0.06
"Low prevalence pop" "Low prevalence pop" 0.00911267218337486 0.0107885543059895 0.00988427475794542 0.00990374123028572 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.682055142923438 0.74924669426824 0.714969319828661 0.715228798526565 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.672564533293323 0.705302074585546 0.688932856571888 0.688873425281538 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.683992545152703 0.748304109528195 0.715288452680308 0.71544689816792 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.67987504929303 0.713233759940721 0.6962750789876 0.696169785027468 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998360999777417 0.998958915543238 0.998670267584625 0.998667833430078 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998398690274127 0.999280596482381 0.998834468375815 0.998831111699178 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.998374768608693 0.998989726562347 0.998677252680332 0.998679130631251 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998250672882742 0.999165269308466 0.998701163509014 0.998700869330233 0.9987
"v.efficacy" "v.efficacy" 0.26921648544444 0.311403288638833 0.289254636777067 0.289231748499133 0.3
