"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0574169823158404 0.0608334819379536 0.0591741447794349 0.059179158432882 0.06
"Low prevalence pop" "Low prevalence pop" 0.00901288965493666 0.0106688081203724 0.00982436340272316 0.00983717622007999 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.68448113350877 0.73933313451625 0.712598096967326 0.712742707421097 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.67868304930952 0.709182849709438 0.694141323898887 0.69414520872637 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.681877497219135 0.738768567279052 0.710594248354002 0.710520118295149 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.680155345888095 0.710976669970556 0.695983153242656 0.695906673124799 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999610150806043 1.00002285009028 0.999812644748391 0.999811493926598 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999614446246974 1.00036974162532 0.999986304756612 0.999986049835156 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999748843638873 1.00013306373723 0.999928110975425 0.999928035268115 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999383431044098 1.00013167303329 0.999772229730967 0.999769887111644 0.9999
"v.efficacy" "v.efficacy" 0.276113649760669 0.312087217284159 0.294521842312332 0.29458328447943 0.3
