"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0583599439697526 0.0653970683665238 0.061645673983089 0.0616343743478296 0.06 1e+05 0.9998 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00868312728138225 0.011368528604802 0.0100266321579607 0.0100355632975772 0.01 1e+05 0.9998 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.647587367629023 0.71959534392191 0.685173146332392 0.685070868900462 0.7 1e+05 0.9998 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.64848862131031 0.702085016037193 0.67348637105252 0.673950217378871 0.7 1e+05 0.9998 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.646285410516897 0.713005637453895 0.678097570579261 0.678173232106427 0.7 1e+05 0.9998 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.662615996292098 0.720917828614945 0.692161097361024 0.692363234557656 0.7 1e+05 0.9998 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999472263650201 0.999999542309492 0.999842861154046 0.999802086824771 0.9998 1e+05 0.9998 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998492473886008 0.999833284274994 0.999199036385627 0.999175694405375 0.9998 1e+05 0.9998 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999144117471639 0.999999466291386 0.999611717799013 0.99958611557491 0.9998 1e+05 0.9998 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999201234828268 0.999999998272788 0.999741829232799 0.99968917369871 0.9998 1e+05 0.9998 "300+/1000-"
"v.efficacy" "v.efficacy" 0.506191720800809 0.614209180042639 0.559722930788551 0.560017595189399 0.6 1e+05 0.9998 "300+/1000-"
