"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0549040515559468 0.0678247060920851 0.0610955916898016 0.0611733971913921 0.06
"Low prevalence pop" "Low prevalence pop" 0.00832955912505471 0.0139646809755161 0.0110821033564134 0.0111855167605557 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.448529154598229 0.546106058294033 0.495266196049266 0.496400136714982 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.431574432750668 0.518048133928566 0.475811761112419 0.475645298043548 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.455538480755916 0.554119810834077 0.501328964280109 0.50161431089991 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.469830868657111 0.561803907124873 0.514270480434785 0.514841473726036 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998365017268874 1.00041396317956 0.999348946672423 0.999351102586507 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996660671737885 0.999081459677954 0.997861897254657 0.997880720658748 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998341298682177 1.00037770847975 0.999341746524622 0.999339479992456 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998094625328968 1.0005234741655 0.999310256428686 0.999322630314255 0.999
"v.efficacy" "v.efficacy" 0.658606121887706 0.906918296374273 0.779538956071851 0.781392047932116 0.75
