"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0526150117111034 0.0622994530876766 0.0572079108338151 0.0572730148018075 0.06 60000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00764585336841694 0.0115083976740648 0.00951559462640002 0.00955402529979407 0.01 60000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.680068212275073 0.794131367125688 0.738089839159855 0.738199733596153 0.7 60000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.67963885264092 0.771498159885431 0.724986947903209 0.725011820801101 0.7 60000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.65403088846632 0.763830555916596 0.709856489731874 0.710545929421041 0.7 60000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.633160630940378 0.7145190813355 0.674240880295267 0.674863615540255 0.7 60000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998072652282548 0.999931902660358 0.998955627946142 0.998938598736523 0.999 60000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998531121271773 0.999999953793993 0.999425751930276 0.999353484303898 0.999 60000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998232196882107 0.999928096848621 0.999087490944512 0.999058009861576 0.999 60000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997444626937411 0.999706633338646 0.998625814819641 0.998603118265211 0.999 60000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.516636469746888 0.692559533611231 0.600287165270362 0.602765847111694 0.6 60000 0.999 "30+/100-"
