"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0579056079754796 0.0633990628682045 0.0605138379551438 0.0605177365728607 0.06
"Low prevalence pop" "Low prevalence pop" 0.00861938224811035 0.0109566871159832 0.00980414465404711 0.00980739026948307 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.476390714122811 0.528077292471399 0.502423044112803 0.502640673611702 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.487477093255817 0.528020768202539 0.507787354590007 0.507764357565274 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.494387987961481 0.547570425477186 0.520421161208742 0.520730669279863 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.48734634186695 0.527230261082893 0.507898241266359 0.507951373943014 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998092985713687 0.998863544047283 0.998496243087052 0.998494373944352 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998459841602131 0.999453131981023 0.998976675741347 0.998971419964224 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.998165455663531 0.998965113460229 0.998552929674683 0.998549039232107 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998210638670078 0.999237637813066 0.998725754083315 0.998724161643414 0.9987
"v.efficacy" "v.efficacy" 0.523552292543098 0.608788456223638 0.564177690878042 0.564264447005878 0.6
