"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0573868906375706 0.0639324855704476 0.0607240308619201 0.0607193886392987 0.06 1e+05 0.9996 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00860891263746394 0.0111603442596251 0.00982496953796756 0.00982921453645298 0.01 1e+05 0.9996 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.696867344564708 0.744347407814306 0.721613415919157 0.721407381671834 0.7 1e+05 0.9996 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.666396976038451 0.707851685693763 0.68772960260867 0.687569549077076 0.7 1e+05 0.9996 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.679220504908031 0.729107783780475 0.70502270046389 0.705133182264617 0.7 1e+05 0.9996 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.69614953776986 0.740125445978596 0.717835471853407 0.717666099485649 0.7 1e+05 0.9996 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99906469887255 0.999882897772836 0.999496968296391 0.999478690234507 0.9996 1e+05 0.9996 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998699007217139 0.99986486981153 0.999274053258276 0.999254786560931 0.9996 1e+05 0.9996 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999274377919999 0.999959921678708 0.999670747174674 0.999644757408401 0.9996 1e+05 0.9996 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999487313728243 0.999999980842145 0.999854271666374 0.999810520683677 0.9996 1e+05 0.9996 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.527135974680993 0.635989169805513 0.578389451506672 0.578684312188891 0.6 1e+05 0.9996 "1500+/5000-"
