"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0562303726909016 0.0614758343422976 0.0587112314486037 0.0587212421820047 0.06
"Low prevalence pop" "Low prevalence pop" 0.00830558962615782 0.0105086024808215 0.00943429421863958 0.00944991702968655 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.488849019845568 0.536855511984548 0.514496955232496 0.514431922508279 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.495539957249412 0.536616136601295 0.516261873117935 0.516437990508611 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.488929264225632 0.535693481297112 0.512543671619673 0.512503613620867 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.497638432489457 0.536216696567327 0.517254606491584 0.51748319033785 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998364401065161 0.999195766763513 0.998770502702865 0.998768422190682 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998123813881786 0.999085896712473 0.998621705402432 0.99862641821341 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998409375243291 0.999241586656324 0.998819413183178 0.998818324589596 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99821642965203 0.999237946378438 0.998723714307686 0.998724328191092 0.999
"v.efficacy" "v.efficacy" 0.682110790974089 0.778016988377427 0.729274207580092 0.729483906055527 0.75
