"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0562412659626468 0.0639103881342112 0.0600729708496717 0.0600608353714497 0.06 70000 0.9996 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00845761598719053 0.0115297231145863 0.0099916423283233 0.0100011638628271 0.01 70000 0.9996 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.699340248492743 0.751700880166416 0.726513835843622 0.726165767177489 0.7 70000 0.9996 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.677913100129362 0.725704785365655 0.701860397843212 0.702058049347578 0.7 70000 0.9996 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.677729166036799 0.730605027124514 0.703662287394115 0.703784871621121 0.7 70000 0.9996 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.689267914035909 0.737036278273665 0.714190105967191 0.714281476480905 0.7 70000 0.9996 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999196924631506 0.999966932344977 0.99964822910957 0.999617317196177 0.9996 70000 0.9996 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998559347028043 0.999874445380315 0.999242740631777 0.999217256233619 0.9996 70000 0.9996 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998587688813206 0.999652392767319 0.999160355787961 0.999141077151094 0.9996 70000 0.9996 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999004055907612 0.999999997172728 0.999641330161929 0.999582330847276 0.9996 70000 0.9996 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.516900408057595 0.642935650877751 0.576324328710801 0.578159504080146 0.6 70000 0.9996 "1500+/5000-"
