"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0515857449912519 0.0636817205436623 0.0574790556707313 0.0575791285620198 0.06 30000 0.9994 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00892150734030054 0.0135611510134854 0.011151958498641 0.0111831608781451 0.01 30000 0.9994 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.68028735301162 0.78212630170001 0.730452802173561 0.730338625329217 0.7 30000 0.9994 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.637491804985218 0.724972127532417 0.680217899582581 0.680262142313636 0.7 30000 0.9994 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.668781384638412 0.774804168394257 0.723824917260293 0.723595126354215 0.7 30000 0.9994 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.638477936845332 0.72424122157797 0.681480245330755 0.681432386210144 0.7 30000 0.9994 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997908202938042 0.999872345685193 0.999012634011003 0.998946428993622 0.9994 30000 0.9994 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998700854274971 0.999999890833337 0.999623748988153 0.999521221705518 0.9994 30000 0.9994 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998283180552008 0.999999158032762 0.999214693166959 0.99916352452887 0.9994 30000 0.9994 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998531479758296 0.999999882157299 0.999546053981665 0.999440354624465 0.9994 30000 0.9994 "300+/1000-"
"v.efficacy" "v.efficacy" 0.47433713775024 0.683410271527806 0.57583418723794 0.577697114449218 0.6 30000 0.9994 "300+/1000-"
