"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.052796640936176 0.0602954694244707 0.0564862990167633 0.056461687891309 0.06 90000 0.9994 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00764025469523756 0.0105634353030141 0.00911008964893955 0.00913032252041046 0.01 90000 0.9994 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.679864933823435 0.759950640701162 0.719301187492509 0.719202114840373 0.7 90000 0.9994 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.685444653723668 0.75046698942586 0.719098725588818 0.719438375825342 0.7 90000 0.9994 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.673069653277398 0.754819326082485 0.714879728092093 0.714919639003429 0.7 90000 0.9994 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.664442720473044 0.724319585363737 0.695799458804847 0.695543779482267 0.7 90000 0.9994 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998040298135835 0.999451402529327 0.998777707657247 0.998766103940283 0.9994 90000 0.9994 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998791328518946 0.999999461544841 0.999471965083378 0.999429974542669 0.9994 90000 0.9994 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998558590738356 0.999821685590582 0.999199122379966 0.999185130295794 0.9994 90000 0.9994 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998175156378258 0.99982856284581 0.999026984854023 0.999003228032581 0.9994 90000 0.9994 "300+/1000-"
"v.efficacy" "v.efficacy" 0.510373581720402 0.64126040941527 0.574860233580967 0.575921537660771 0.6 90000 0.9994 "300+/1000-"
