"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0532318701894706 0.0646434138998851 0.0587972193439354 0.0589224253845205 0.06
"Low prevalence pop" "Low prevalence pop" 0.00742043462805733 0.0128253506715348 0.00989998717317658 0.0100151376319794 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.562108686750373 0.773579319270145 0.667621880578104 0.669883936537564 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.666985284984213 0.771174034321737 0.720265316991225 0.720116657340308 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.672584794329706 0.916369394142525 0.781701291554499 0.786225477525313 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.603811446227284 0.709674977993603 0.661614305918983 0.660235006805983 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99669179850227 0.998824195237002 0.997831107780646 0.997796893002097 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997597990906416 1.00060814294321 0.999138400672691 0.999144075300475 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.997470196355099 0.99963156657315 0.998629912551418 0.998595715006031 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996456261498638 0.999265965214117 0.997929020872984 0.997913249108325 0.9987
"v.efficacy" "v.efficacy" 0.219166994685913 0.368458412825219 0.291256699443253 0.293509474360801 0.3
