"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0647272321865239 0.170286377318706 0.105411595272602 0.109179628462096 0.06
"Low prevalence pop" "Low prevalence pop" 0.0137319763174283 0.0822086052818747 0.0378780952555979 0.0420791906124143 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.24616026733462 0.619614498264222 0.417657456705052 0.42658374847845 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.204886433901065 0.453841099085061 0.319800185083826 0.325876002030248 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.267760978229345 0.748593192365591 0.484258742239265 0.497071056558263 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.18428463405566 0.435383906391646 0.303370172081262 0.308867186184153 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.995329830061221 1.00459660142636 0.99966445351176 0.999776198101098 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999055043591211 1.01537406334198 1.00542848498954 1.00610426917409 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.997720459540228 1.00639651466961 1.00170230816132 1.00180811859649 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997914282561283 1.01315959669522 1.0043380083813 1.00489830152548 0.9987
"v.efficacy" "v.efficacy" 0.108214014221795 0.665618522602172 0.347288278510904 0.365192322083933 0.6
