"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0555336573922074 0.0643723719355263 0.059935314444098 0.0599167493310409 0.06 80000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00788996327758512 0.0114773048352365 0.00965537494707637 0.00967858074410728 0.01 80000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.658234893219691 0.76149085808657 0.711501005887443 0.711174329904098 0.7 80000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.683424401955725 0.759373579727854 0.721469366731578 0.721645505564373 0.7 80000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.631924738097576 0.728252602096455 0.680550286976878 0.680860142726984 0.7 80000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.68759115648086 0.765413264231995 0.724301746551347 0.724388709469052 0.7 80000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998492808817268 0.999968989479012 0.999267420598055 0.999238800441772 0.999 80000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997507359598083 0.999590305711019 0.998588291333786 0.998583313802638 0.999 80000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998074460495685 0.99970680281967 0.998904769429839 0.998896172069608 0.999 80000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997490436329018 0.999614529314267 0.998592574482557 0.998576600768459 0.999 80000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.508227637424121 0.656691053824998 0.583243485732815 0.584668051192659 0.6 80000 0.999 "30+/100-"
