"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.052971575887191 0.0637214328584281 0.0584475808712473 0.058455531806574 0.06 40000 0.9993 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00880889899546534 0.0134862773037218 0.0110629450206055 0.0111007883263023 0.01 40000 0.9993 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.639195902962805 0.744145630310129 0.693852404045063 0.693681840874395 0.7 40000 0.9993 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.659471654969631 0.739495389672983 0.697255069038781 0.697222040790717 0.7 40000 0.9993 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.658521451655249 0.76256992171577 0.70943280089479 0.709644560824108 0.7 40000 0.9993 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.666444238104972 0.75078072139655 0.708703960740472 0.708291191974763 0.7 40000 0.9993 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997692759517254 0.99970712477109 0.99878865810814 0.998754306908781 0.9993 40000 0.9993 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997943108972762 0.999997936264517 0.999039029412053 0.99898351106211 0.9993 40000 0.9993 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997558409642036 0.999795071017697 0.998645514600929 0.998629922679149 0.9993 40000 0.9993 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998181491237425 0.999998452869656 0.999251390364167 0.999180233897604 0.9993 40000 0.9993 "300+/1000-"
"v.efficacy" "v.efficacy" 0.492909699818519 0.692700616550999 0.592551402982827 0.594291313407261 0.6 40000 0.9993 "300+/1000-"
