"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.053431095382744 0.0613970477158537 0.0575204393403737 0.0574973039984497 0.06 1e+05 0.9991 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.0074323028398692 0.0105299470123934 0.00891302093448176 0.00894525048873926 0.01 1e+05 0.9991 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.66325342097601 0.755438120940687 0.708803780108528 0.708804542157616 0.7 1e+05 0.9991 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.695457022869689 0.763933389811269 0.730259450124631 0.730634750147523 0.7 1e+05 0.9991 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.677509712022058 0.768417371046572 0.723078887098077 0.723540939670877 0.7 1e+05 0.9991 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.677179141010176 0.745488728317007 0.710312468408791 0.710720051213912 0.7 1e+05 0.9991 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998033555441686 0.999460465814184 0.99876794663377 0.998755679435921 0.9991 1e+05 0.9991 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997959506329997 0.999760542995852 0.998829594368992 0.998816108556288 0.9991 1e+05 0.9991 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998214124484068 0.999646996108638 0.998946300711337 0.998937724548206 0.9991 1e+05 0.9991 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997520295204061 0.999323535562426 0.998462692331166 0.998449639119349 0.9991 1e+05 0.9991 "30+/100-"
"v.efficacy" "v.efficacy" 0.524705274096532 0.668953899909003 0.592332106006849 0.593197108811696 0.6 1e+05 0.9991 "30+/100-"
