"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0522064878143771 0.0654811022145981 0.0587010616149541 0.0586709936805896 0.06 30000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00742053155161868 0.0124396785817927 0.0098160737966094 0.00986339215314792 0.01 30000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.622999645043954 0.781534947241217 0.700119643728613 0.700632583802994 0.7 30000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.647695541676516 0.752945797875234 0.697113518831445 0.697108626403996 0.7 30000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.615499594391101 0.796029637378775 0.706385633360941 0.7077245503755 0.7 30000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.667432707361495 0.785350160795707 0.726318506082552 0.726633562876474 0.7 30000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.9963711881874 0.99940538459251 0.997943061683635 0.997892376736219 0.999 30000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997402269174857 0.999999992763788 0.998832739933712 0.998759281351736 0.999 30000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.9981284543452 0.999999861766891 0.999211916143923 0.999135518203609 0.999 30000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998061275754487 0.99999984911325 0.999293831602754 0.999177241016059 0.999 30000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.429899464671858 0.664071884313966 0.540171501093729 0.542928037704468 0.6 30000 0.999 "30+/100-"
