"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0542708612596102 0.0624308394889463 0.0584377786076592 0.0584143078974728 0.06 80000 0.9994 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.0079175977546429 0.0112876236196446 0.00956820700039098 0.0095885273296051 0.01 80000 0.9994 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.664136343483326 0.761481314189994 0.713137268961872 0.713986445229427 0.7 80000 0.9994 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.652709344083395 0.725951324414959 0.690236105331333 0.690366489394285 0.7 80000 0.9994 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.68301045839946 0.784675762050967 0.732207634775786 0.732672213532774 0.7 80000 0.9994 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.671896707088481 0.749131903905823 0.710747976848074 0.711069840562925 0.7 80000 0.9994 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998175064511231 0.999754575151951 0.999016606020319 0.998996998759861 0.9994 80000 0.9994 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997980640452761 0.999860645774233 0.998890956750338 0.998876509947073 0.9994 80000 0.9994 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998309731324398 0.999867505585646 0.99914430078259 0.999115698526982 0.9994 80000 0.9994 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998534917018147 0.999998653503845 0.999356703033792 0.999311757015178 0.9994 80000 0.9994 "30+/100-"
"v.efficacy" "v.efficacy" 0.518021116969531 0.664616517693775 0.587438196142875 0.588385561219085 0.6 80000 0.9994 "30+/100-"
