"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0556936968805997 0.0648217356601551 0.0601666493877409 0.0602094348100427 0.06
"Low prevalence pop" "Low prevalence pop" 0.00654029298968698 0.00973982681280967 0.00810855141075255 0.0081283693212652 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.67793062000765 0.733444088502554 0.705192961205811 0.705145636231902 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.678467561455678 0.730278825034602 0.703620394224791 0.703397900217411 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.697926222916935 0.751512120924409 0.72275257307268 0.722783486335607 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.664327635915144 0.71507452074071 0.690402076011238 0.690374314158384 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998730858059187 0.99980458899446 0.999312139703983 0.999284460234433 0.9997
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999388694403821 0.999999999903251 0.999837368776985 0.99978346136231 0.9997
"SpStd vaccine pop" "SpStd vaccine pop" 0.999153145477265 0.99995300305658 0.999626981947516 0.999595097148598 0.9997
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997969301897664 0.999563555502699 0.99883426161072 0.998811062026647 0.9997
"v.efficacy" "v.efficacy" 0.514390556533142 0.661111251303226 0.589833448752388 0.590002790602286 0.6
