"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0550856785761962 0.0650800124371096 0.0597331219113367 0.0598063183276008 0.06 40000 0.9999 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00806295043121144 0.0120029665074268 0.00993361798170777 0.00995264751730649 0.01 40000 0.9999 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.683465223699828 0.782787880588877 0.732455201328929 0.732503109072373 0.7 40000 0.9999 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.705964070643059 0.780500475918963 0.741574254216761 0.74170768060318 0.7 40000 0.9999 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.657119288857749 0.748971173408216 0.700694174871631 0.7008882742679 0.7 40000 0.9999 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.669959838793968 0.744058553091063 0.70628692887267 0.706369167371595 0.7 40000 0.9999 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998791714948242 0.999999861839218 0.999546040820842 0.999484300261914 0.9999 40000 0.9999 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998551834091452 0.99999996907726 0.999509215084976 0.999415478916394 0.9999 40000 0.9999 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998263702438811 0.999982786664914 0.999136704703795 0.999093041640648 0.9999 40000 0.9999 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998631396900411 0.999999880811482 0.999493059402925 0.999417045231633 0.9999 40000 0.9999 "300+/1000-"
"v.efficacy" "v.efficacy" 0.487361791731113 0.662970145679753 0.57714690654619 0.577328315378002 0.6 40000 0.9999 "300+/1000-"
