"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0518565099023255 0.0594767134907487 0.055667982565733 0.0556808452268421 0.06 90000 0.9997 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00754776836479556 0.0103460288555716 0.00890692742471699 0.00891783747152362 0.01 90000 0.9997 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.661698194939272 0.746796207472242 0.704751807166646 0.705117792991525 0.7 90000 0.9997 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.681559672575646 0.754595875315087 0.71707179458006 0.717240843620001 0.7 90000 0.9997 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.66164678531583 0.755516354110711 0.708317530715923 0.709033771154177 0.7 90000 0.9997 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.66106312985661 0.72483652592348 0.693506366304089 0.693627838128041 0.7 90000 0.9997 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998677269837943 0.999990944166256 0.999309710038032 0.999290653233792 0.9997 90000 0.9997 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998954966150906 0.999999979139104 0.999600597867069 0.999547697011612 0.9997 90000 0.9997 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999035665105334 0.999999924384457 0.999569802649957 0.999540999490422 0.9997 90000 0.9997 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998281251118205 0.999958642473677 0.999096939386638 0.99907658547659 0.9997 90000 0.9997 "30+/100-"
"v.efficacy" "v.efficacy" 0.533539203615491 0.673419809364674 0.602367425095231 0.603045729997928 0.6 90000 0.9997 "30+/100-"
