"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0537913034380725 0.0631860410804537 0.0582157188977068 0.0581943211078889 0.06 50000 0.9994 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00821288044247637 0.0118487673727488 0.0099316228432261 0.00994718657424025 0.01 50000 0.9994 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.669566775777338 0.724362170271356 0.697789297541521 0.697674248783802 0.7 50000 0.9994 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.660585658864061 0.713316444223302 0.686974891916436 0.687178531761476 0.7 50000 0.9994 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.683600989493974 0.741210352749236 0.712476638180941 0.712423650093888 0.7 50000 0.9994 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.661749015752156 0.716181210243413 0.689279879869183 0.689262574984149 0.7 50000 0.9994 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998159660117862 0.999577573053319 0.998888114583854 0.998869636399343 0.9994 50000 0.9994 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997733821334631 0.999512545914136 0.998667675372268 0.998638412609188 0.9994 50000 0.9994 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998637129506897 0.999789247217449 0.999276579212085 0.999247919977588 0.9994 50000 0.9994 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998962474736619 0.999999867739204 0.999649456713464 0.999583107964912 0.9994 50000 0.9994 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.512351199052363 0.67407230624775 0.589630468235367 0.590556204131378 0.6 50000 0.9994 "1500+/5000-"
