"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0580278043686266 0.0655263210837876 0.0618657112212696 0.0618522894000625 0.06 1e+05 0.9997 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00890521476555912 0.0117416638320289 0.0102712584741066 0.0102780944776963 0.01 1e+05 0.9997 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.647261244803609 0.723751017034319 0.684718081853226 0.684750325231714 0.7 1e+05 0.9997 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.644489074035908 0.698917315608298 0.670876193715191 0.671186265032879 0.7 1e+05 0.9997 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.641079450216733 0.707108673937198 0.674043154672364 0.673965258604917 0.7 1e+05 0.9997 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.661518671892813 0.721611553445117 0.691195674096103 0.69140279944532 0.7 1e+05 0.9997 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999446674149388 0.999999936445958 0.999825673883256 0.999786442198395 0.9997 1e+05 0.9997 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99830869567384 0.999779407815131 0.999117061563088 0.999089460161187 0.9997 1e+05 0.9997 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998865213249663 0.999999205411408 0.999399493915798 0.999383499801145 0.9997 1e+05 0.9997 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999070113207153 0.999999877631846 0.999679253173117 0.999617212292438 0.9997 1e+05 0.9997 "300+/1000-"
"v.efficacy" "v.efficacy" 0.503729123275564 0.622271700599446 0.562319976571921 0.562562765319433 0.6 1e+05 0.9997 "300+/1000-"
