"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0531563217702978 0.0613358718668984 0.0573063113856608 0.0572785692215224 0.06 80000 0.9997 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00765172421429763 0.0107402323795612 0.00916886472303985 0.00919838120747221 0.01 80000 0.9997 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.669699556334753 0.75439023966061 0.710075872478045 0.710461694505007 0.7 80000 0.9997 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.662804936601899 0.731284694383835 0.697502387302655 0.697859961483026 0.7 80000 0.9997 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.690532466395562 0.785054399396032 0.736534115344595 0.736665164248191 0.7 80000 0.9997 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.684594140320712 0.758857738400689 0.719150344897232 0.719258168248455 0.7 80000 0.9997 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998651956892916 0.999963660001418 0.99931351558161 0.999290643239548 0.9997 80000 0.9997 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998048639875904 0.999832421307498 0.99899743851783 0.9989737761982 0.9997 80000 0.9997 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999102115549662 0.99999981854768 0.999674110339495 0.999624203089239 0.9997 80000 0.9997 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998735654285682 0.999999524476192 0.999480187729267 0.999426908124213 0.9997 80000 0.9997 "30+/100-"
"v.efficacy" "v.efficacy" 0.532337609425017 0.677867440342974 0.601295245066723 0.602276738428204 0.6 80000 0.9997 "30+/100-"
