"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0528641541331077 0.0605931811860492 0.0568349949052268 0.0568686293581857 0.06 70000 0.9994 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00805665722539347 0.0111373739143237 0.00961114965102282 0.00959938918740098 0.01 70000 0.9994 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.677500618920402 0.732140393564301 0.703082567982133 0.702937635049152 0.7 70000 0.9994 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.673031178133269 0.721214270843119 0.698216292441655 0.697768944613461 0.7 70000 0.9994 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.669572365166784 0.722723430715571 0.695730092595686 0.695746090848212 0.7 70000 0.9994 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.668331190032311 0.717813159746742 0.69283921830573 0.692955370961878 0.7 70000 0.9994 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999072452295114 0.999948145462951 0.999559294319826 0.999533315576112 0.9994 70000 0.9994 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998798542099075 0.999999798833368 0.999472191295999 0.99943230872611 0.9994 70000 0.9994 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998226807307393 0.999470362156115 0.99883353765398 0.998820589856158 0.9994 70000 0.9994 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998476023575571 0.999770805994996 0.999174674226406 0.999147724592794 0.9994 70000 0.9994 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.521384077867284 0.656222836124331 0.588428371009786 0.589197974826309 0.6 70000 0.9994 "1500+/5000-"
