"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0578078050759412 0.061345667146017 0.0595562106018297 0.0595587349503966 0.06
"Low prevalence pop" "Low prevalence pop" 0.00907517380937273 0.0106963514550009 0.00988142143528466 0.00989540348877689 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.681900228036056 0.748095176743975 0.715536006133633 0.715793169175108 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.672574787083309 0.704536845076193 0.689333224889219 0.689271076680026 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.683010824796937 0.747436934162253 0.714407082011118 0.714518272589526 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.67913183270822 0.71242185217147 0.696018638390675 0.695966968855598 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998391412331406 0.998981227760456 0.998682561729 0.998680619098299 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998421981103377 0.999276367894708 0.998829706797589 0.998834634450708 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.998368395482768 0.998978915047489 0.998669800955119 0.998668704914529 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998250138431923 0.999169109160793 0.998688085213886 0.998685829730144 0.9987
"v.efficacy" "v.efficacy" 0.268185084497431 0.310213442724874 0.28988334839166 0.289814233016558 0.3
