"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0560500367278752 0.0627982150273203 0.0593242508119944 0.0593573456641512 0.06 90000 0.9994 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00856153450434846 0.0112395507425529 0.0099385828830613 0.00995687548024561 0.01 90000 0.9994 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.673500409244173 0.761400601786901 0.717918067490057 0.717872614899782 0.7 90000 0.9994 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.680897840838286 0.739970399902436 0.710331507199326 0.710161662659207 0.7 90000 0.9994 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.663642029719731 0.754967408818088 0.708889826225495 0.709462554543072 0.7 90000 0.9994 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.67567465435988 0.736151614174132 0.706951355918228 0.707222452493276 0.7 90000 0.9994 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998528732601463 0.999946746989357 0.999229333419611 0.999211403666865 0.9994 90000 0.9994 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999106011581964 0.999999681195719 0.999702303245982 0.999642625964417 0.9994 90000 0.9994 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998815552491471 0.999983398431185 0.999422684825285 0.999398260681017 0.9994 90000 0.9994 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999167107799253 0.999999588075154 0.999725422459289 0.999666821590039 0.9994 90000 0.9994 "30+/100-"
"v.efficacy" "v.efficacy" 0.532062935251985 0.663637452230287 0.596744283039772 0.597892911649738 0.6 90000 0.9994 "30+/100-"
