"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0557295086094613 0.0635189184897208 0.0595374387121906 0.0595581817339626 0.06 90000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00896776295448611 0.0122332186384946 0.0105476636105139 0.0105722568991884 0.01 90000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.677996074504546 0.774892817214358 0.72469879360824 0.725056173021711 0.7 90000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.671200263988296 0.742270644267155 0.707202785179622 0.707378594334533 0.7 90000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.670010839553502 0.767825859636492 0.719628195210507 0.719659349129059 0.7 90000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.668668367199838 0.735186126937378 0.701988196702734 0.702018976955211 0.7 90000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997716140873272 0.999388433283694 0.998604134280628 0.998582053791919 0.999 90000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998564293155733 0.999998934485569 0.9993642556599 0.999312763060963 0.999 90000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997978781520123 0.999607421751746 0.998838733299221 0.998829625008173 0.999 90000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.9983415154282 0.99999928174313 0.999144730245131 0.999124879337525 0.999 90000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.509625158630367 0.646577458181577 0.575250769832617 0.576272942321457 0.6 90000 0.999 "30+/100-"
