"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0565718423874541 0.063095433118307 0.0599034891383641 0.0598994727050515 0.06
"Low prevalence pop" "Low prevalence pop" 0.00928255171364205 0.0118222745166136 0.0104651883392645 0.0105079659729964 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.805502056608589 0.862292385651292 0.833250879498368 0.833265225330507 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.825023340986331 0.873050271617192 0.849161694294301 0.848892894754486 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.811392059644066 0.865713492812168 0.838543989128062 0.838658037746617 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.834961488219554 0.885352338949435 0.86049687151131 0.860423882592612 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999545235659998 1.00057811125365 1.0000979143109 1.00008882520248 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999020926365264 1.00029339594123 0.999695153813267 0.999686536457955 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999451277330635 1.0005679769358 1.00003429698052 1.00001722629122 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999561742523517 1.00076324801828 1.00017969200706 1.00017020922422 0.9999
"v.efficacy" "v.efficacy" 0.707238961088259 0.836345043444737 0.767407858696811 0.768856259761024 0.75
