"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.050623608285581 0.0683349823614386 0.0594778607980714 0.059560749301902 0.06
"Low prevalence pop" "Low prevalence pop" 0.00719723381062645 0.014617653695691 0.0106875521852446 0.0108245033460951 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.441080924250076 0.588559553748094 0.520261138590632 0.520250266737291 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.486743518653844 0.619362770322086 0.552321098904003 0.552933897663044 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.521438022958099 0.698103485650738 0.611854858210768 0.612454280604147 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.428650879063761 0.554844696526761 0.49135955683871 0.491752058231777 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997100805021124 0.999618023070029 0.998394682444823 0.998383454728466 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996932238596065 1.00060580429566 0.998683188976794 0.998699030012764 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998886528795662 1.00131411323924 1.00009357965509 1.00009913267719 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997279263720419 1.00035695034465 0.998769469471191 0.998762055343816 0.999
"v.efficacy" "v.efficacy" 0.461622049793885 0.722447048228938 0.586731016924657 0.59037173861429 0.6
