"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0514033113929019 0.0590391972376271 0.0554134505529447 0.0554166913520026 0.06
"Low prevalence pop" "Low prevalence pop" 0.00810494706601369 0.0112634232965994 0.00953282151602022 0.0095594068718832 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.662526526483441 0.774481551436887 0.717102993286831 0.717353386030463 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.679962789514828 0.7457711682998 0.711537141379801 0.712085830814881 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.65576316728994 0.761323531944622 0.707457191644624 0.707907258775292 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.686088024222737 0.763888562029023 0.722631004564495 0.722765942334639 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997538414803494 0.999232110454827 0.998443841872013 0.998441923743648 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997747008359824 0.999681433437441 0.998777615403331 0.998761013112468 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.997535682521727 0.999254660063592 0.998357898042412 0.998352364350982 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.998770654995234 0.999999558850364 0.999480872879741 0.999435458018098 0.999
"v.efficacy" "v.efficacy" 0.488649769276462 0.635591280524911 0.55957801800235 0.560986842135882 0.6
