"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.052669951884002 0.0627396282162712 0.0578959510536331 0.0579010684299865 0.06 50000 0.9993 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00841752996591353 0.0121577172264397 0.010198065637429 0.0102185936664124 0.01 50000 0.9993 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.669566450237432 0.793030473623693 0.731551823923973 0.731501745331257 0.7 50000 0.9993 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.641778244647522 0.721650381682048 0.68105853757494 0.681296507862957 0.7 50000 0.9993 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.644316593482765 0.755813504209348 0.700751730237067 0.700814212194661 0.7 50000 0.9993 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.614614560362215 0.708816835118814 0.663024984926218 0.663478432329784 0.7 50000 0.9993 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998754584144702 0.999999858971724 0.999511603826507 0.999449374643074 0.9993 50000 0.9993 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998122811879787 0.999999966215487 0.999238017368189 0.999152053809037 0.9993 50000 0.9993 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998221884306067 0.999981244904877 0.999107648696868 0.999074697502207 0.9993 50000 0.9993 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99912466825445 0.999999849285648 0.999761948778453 0.999684647497191 0.9993 50000 0.9993 "30+/100-"
"v.efficacy" "v.efficacy" 0.479098105343905 0.658240312042336 0.570052411966224 0.57152154733486 0.6 50000 0.9993 "30+/100-"
