"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0578041665035264 0.064533146084991 0.0610901726089669 0.0611257355816276 0.06 90000 0.9997 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00890360281913832 0.0113721481563043 0.0100871577715115 0.0101075976795972 0.01 90000 0.9997 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.681812054122301 0.73112871736045 0.705122761534095 0.705107793157518 0.7 90000 0.9997 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.658626379648823 0.700465191259287 0.679707911954256 0.679783399082319 0.7 90000 0.9997 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.684917437945746 0.734587662288684 0.710227640213687 0.709901086094834 0.7 90000 0.9997 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.675048300981079 0.718308022983493 0.696585384897166 0.696696751194591 0.7 90000 0.9997 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99958400686335 0.999987961096025 0.999835820357083 0.999812179081638 0.9997 90000 0.9997 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999479099603988 0.999999963873118 0.99985524809726 0.999809463735557 0.9997 90000 0.9997 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999387603842966 0.999974754407762 0.999739587430775 0.999710801156674 0.9997 90000 0.9997 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99952522282776 0.99999997556555 0.999868582467593 0.999827619641329 0.9997 90000 0.9997 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.50496659453669 0.609894281425616 0.555946482869171 0.556698348433961 0.6 90000 0.9997 "1500+/5000-"
