"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0571470659734527 0.0650307307696274 0.0612335034837672 0.0612456087069921 0.06 80000 0.9991 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00832188120449347 0.011568617793899 0.010007448113226 0.0100375743369259 0.01 80000 0.9991 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.672513095500696 0.724595067912618 0.697535138643972 0.697618259967777 0.7 80000 0.9991 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.690566585423651 0.737860112667783 0.714295953605848 0.714269107472708 0.7 80000 0.9991 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.669869747888061 0.723238970904394 0.696184863775219 0.696320837797216 0.7 80000 0.9991 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.674644260332764 0.720897140217564 0.6981140039034 0.698019823208782 0.7 80000 0.9991 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998568861198306 0.999672129298467 0.999205435376574 0.999179473215396 0.9991 80000 0.9991 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998496415241478 0.999844301417504 0.999195996395555 0.999172854303316 0.9991 80000 0.9991 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.9989417903883 0.99984818104296 0.999428956211369 0.999408510320634 0.9991 80000 0.9991 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99801505385256 0.999490110426755 0.99878487635684 0.998767569043282 0.9991 80000 0.9991 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.51242073588596 0.632023986577974 0.574168302901762 0.574263143055931 0.6 80000 0.9991 "1500+/5000-"
