"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0580942279335199 0.156477087094059 0.0970741476374192 0.10106549805462 0.06
"Low prevalence pop" "Low prevalence pop" 0.0099503431428003 0.0713289419265005 0.0313697898322886 0.0349472999705949 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.154313384884246 0.952981612326801 0.481968516460497 0.530427008793566 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.219746488165256 0.483022443523919 0.338173424398504 0.341134030120858 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.162314224150377 0.633014957550986 0.378647349780324 0.391908285483001 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.20027985792315 0.448146453282555 0.321831379881612 0.326785867521922 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997461793710819 1.00393441734304 1.00079273889794 1.00085478973931 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997729702353826 1.01266655409036 1.00401731861972 1.00457095452996 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.99549395342469 1.00240536964851 0.999228226874942 0.99922475819703 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997654677917394 1.01161178916176 1.00351766515303 1.00407658398853 0.999
"v.efficacy" "v.efficacy" 0.0336677801282993 0.443289083263021 0.199145705731565 0.219676429591393 0.3
