"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0556438822434436 0.0646790832771427 0.0599398571252243 0.0599360264946839 0.06 80000 0.9991 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00871140851795597 0.0123727965717189 0.0106918028446585 0.0106963582949036 0.01 80000 0.9991 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.647807748434814 0.743329054655584 0.695137054603773 0.695922839976067 0.7 80000 0.9991 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.664558417531724 0.737432009358188 0.70092980890631 0.701426640013703 0.7 80000 0.9991 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.676942239360626 0.772852595581001 0.723308716155846 0.724074576645765 0.7 80000 0.9991 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.664718065140201 0.746970141161281 0.704340031552541 0.704629094405723 0.7 80000 0.9991 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998513847887771 0.999943014906129 0.999267022282156 0.999240625746956 0.9991 80000 0.9991 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997604680988515 0.999817458765596 0.99872430737537 0.998696799752257 0.9991 80000 0.9991 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.99846841253546 0.999952236988802 0.999253326456527 0.999222698904466 0.9991 80000 0.9991 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998418528701948 0.99999918301841 0.999249215865539 0.999216758967929 0.9991 80000 0.9991 "30+/100-"
"v.efficacy" "v.efficacy" 0.517293403335194 0.669847450415833 0.593198686281929 0.593737019802498 0.6 80000 0.9991 "30+/100-"
