"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0511567490966703 0.0609252432185217 0.0561816750271693 0.0561522472624936 0.06 60000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00839656842030696 0.0124650543859806 0.0103378145125825 0.0103870588369452 0.01 60000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.650512858794883 0.75412391796699 0.702425042255177 0.703253684277543 0.7 60000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.677555651092033 0.767056852002751 0.722548261170085 0.722333618826642 0.7 60000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.624471901117712 0.741332938670676 0.682983157499508 0.683209647478295 0.7 60000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.701072969031832 0.795300328516897 0.747219663731696 0.748161649693971 0.7 60000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99809353034599 0.999995817067235 0.999029495663517 0.998987075398785 0.999 60000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996777435957081 0.999375131529125 0.998108817957969 0.998077055775326 0.999 60000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998574830529943 0.999998506958299 0.999345088838074 0.999308060613576 0.999 60000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997392127792488 0.999868458312712 0.998579817756066 0.99855687360453 0.999 60000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.557480501976248 0.749532562760079 0.648993256714085 0.65024416844723 0.6 60000 0.999 "30+/100-"
