"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0471447106483069 0.0587093346899896 0.0525768698493672 0.0526273948168261 0.06 30000 0.9998 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00764448653680685 0.0121916777501458 0.00989338068725546 0.00991473034264981 0.01 30000 0.9998 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.661068843060052 0.78590570898209 0.724388687577823 0.724142669152228 0.7 30000 0.9998 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.639292572967561 0.758104610298873 0.696368031975748 0.697211513014645 0.7 30000 0.9998 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.676506392863081 0.830152607402616 0.746664627553665 0.74831848081509 0.7 30000 0.9998 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.658938782334312 0.763718317715418 0.708146485596741 0.708481910008597 0.7 30000 0.9998 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997971402030947 0.999996810827141 0.999121407077369 0.99905729639141 0.9998 30000 0.9998 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998714778279008 0.99999969492461 0.999632901216313 0.999528534765389 0.9998 30000 0.9998 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998799951099841 0.999999911863955 0.999638843992802 0.999547301851154 0.9998 30000 0.9998 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997729433613863 0.999999995543944 0.999093678044316 0.998993694847531 0.9998 30000 0.9998 "30+/100-"
"v.efficacy" "v.efficacy" 0.5158134317537 0.7445511261034 0.626176838754155 0.628248385640234 0.6 30000 0.9998 "30+/100-"
