"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0580409387208349 0.0663200888188289 0.0620283487121729 0.0620528786089819 0.06
"Low prevalence pop" "Low prevalence pop" 0.00840689314898689 0.0125053609589429 0.0103607717510443 0.0104336811435265 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.586509366830847 0.722837879030663 0.656456100132897 0.657039344795377 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.660388356288409 0.732013961966003 0.69857870102175 0.698132670777408 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.633785124289044 0.778821112325188 0.702314684215101 0.703555721476793 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.655417741955487 0.725441983747319 0.689182230377453 0.689631286264681 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99787363253171 0.999201641532238 0.998535415141169 0.998528767676263 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997797389511029 0.999833567548947 0.998810992428589 0.998812261366834 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.998367788870337 0.999694039652605 0.999018426968801 0.99900565661166 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998012764131332 1.00001256498491 0.998910062421398 0.998925335762201 0.9987
"v.efficacy" "v.efficacy" 0.252509130404227 0.347935696890932 0.29977351262975 0.299756542814413 0.3
